Time,kospi_price,lending,credit_long,credit_short,secured_loan,lending_gr,credit_long_gr,credit_short_gr,secured_loan_gr,kospi_price_gr
2013-08-26,1887.86,34441628051102,2364034267667,14807287922,7526684425180,-0.0037,-0.0033,-0.0387,-0.0021,0.0095
2013-08-27,1885.84,34075815648709,2371494996691,16288109678,7466126511224,-0.0106,0.0032,0.1000,-0.0080,-0.0011
2013-08-28,1884.52,33882243081204,2339622929982,16802147220,7523728009720,-0.0057,-0.0134,0.0316,0.0077,-0.0007
2013-08-29,1907.54,34658645554141,2315654961244,16404397854,7521137457072,0.0229,-0.0102,-0.0237,-0.0003,0.0122
2013-08-30,1926.36,35038719117747,2296028214753,15689265250,7522968475047,0.0110,-0.0085,-0.0436,0.0002,0.0099
2013-09-02,1924.81,34991509308981,2265949821284,16200315492,7516671184425,-0.0013,-0.0131,0.0326,-0.0008,-0.0008
2013-09-03,1933.74,35448039008661,2222149026327,17341442424,7494711270078,0.0130,-0.0193,0.0704,-0.0029,0.0046
2013-09-04,1933.03,35171616695202,2225481910143,16203109075,7493987181959,-0.0078,0.0015,-0.0656,-0.0001,-0.0004
2013-09-05,1951.65,35749221104577,2210148513511,16248750466,7524234209600,0.0164,-0.0069,0.0028,0.0040,0.0096
2013-09-06,1955.31,35669547114473,2219199447900,17366268277,7536179809801,-0.0022,0.0041,0.0688,0.0016,0.0019
2013-09-09,1974.67,35984992726146,2199040810369,18757630847,7493253316161,0.0088,-0.0091,0.0801,-0.0057,0.0099
2013-09-10,1994.06,36476454883823,2182571952210,18549907367,7498421870937,0.0137,-0.0075,-0.0111,0.0007,0.0098
2013-09-11,2003.85,37164933293906,2182444496132,19708412977,7484959212312,0.0189,-0.0001,0.0625,-0.0018,0.0049
2013-09-12,2004.06,37143653147217,2170579053121,20155038745,7472908853116,-0.0006,-0.0054,0.0227,-0.0016,0.0001
2013-09-13,1994.32,36948547627538,2179813895850,20451752850,7488276025162,-0.0053,0.0043,0.0147,0.0021,-0.0049
2013-09-16,2013.37,37365872174776,2169836609091,20188086936,7492899630462,0.0113,-0.0046,-0.0129,0.0006,0.0096
2013-09-17,2005.58,36471181299667,2174502607327,19258590528,7448215053391,-0.0239,0.0022,-0.0460,-0.0060,-0.0039
2013-09-23,2009.41,36135824468423,2186857323257,18195300192,7484276637497,-0.0092,0.0057,-0.0552,0.0048,0.0019
2013-09-24,2007.1,36218083517256,2192229798606,19183413332,7512391209363,0.0023,0.0025,0.0543,0.0038,-0.0011
2013-09-25,1998.06,36601596632525,2212125695309,19752337458,7528885334736,0.0106,0.0091,0.0297,0.0022,-0.0045
2013-09-26,2007.32,36991127173865,2212431202703,18594683208,7520298137144,0.0106,0.0001,-0.0586,-0.0011,0.0046
2013-09-27,2011.8,38016350065225,2228138076307,18102931438,7637978436098,0.0277,0.0071,-0.0264,0.0156,0.0022
2013-09-30,1996.96,38207396514775,2244853150240,19156555209,7625772547512,0.0050,0.0075,0.0582,-0.0016,-0.0074
2013-10-01,1998.87,38113315246689,2248787543210,19567516635,7682336511217,-0.0025,0.0018,0.0215,0.0074,0.0010
2013-10-02,1999.47,38176284601996,2239842636173,18881240759,7663598207203,0.0017,-0.0040,-0.0351,-0.0024,0.0003
2013-10-04,1996.98,38342936137728,2244434551707,18571850654,7615246281307,0.0044,0.0021,-0.0164,-0.0063,-0.0012
2013-10-07,1994.42,38436928631861,2246718345166,19041830944,7640552381337,0.0025,0.0010,0.0253,0.0033,-0.0013
2013-10-08,2002.76,38240408144559,2233171892215,17552170808,7589307828758,-0.0051,-0.0060,-0.0782,-0.0067,0.0042
2013-10-10,2001.4,37993485870690,2229321917039,17673001888,7582474394913,-0.0065,-0.0017,0.0069,-0.0009,-0.0007
2013-10-11,2024.9,36651660541954,2240776865655,17776091413,7573184910744,-0.0353,0.0051,0.0058,-0.0012,0.0117
2013-10-14,2020.27,36573076916620,2274975706955,17949461602,7590093448886,-0.0021,0.0153,0.0098,0.0022,-0.0023
2013-10-15,2040.96,37061165565801,2279125506253,18279338488,7558191777369,0.0133,0.0018,0.0184,-0.0042,0.0102
2013-10-16,2034.61,36828068687154,2291699230663,19345948845,7599344348492,-0.0063,0.0055,0.0584,0.0054,-0.0031
2013-10-17,2040.61,37035712937828,2308499702793,19180462396,7606577591381,0.0056,0.0073,-0.0086,0.0010,0.0029
2013-10-18,2052.4,37421409909364,2315308471163,18990106667,7622073341245,0.0104,0.0029,-0.0099,0.0020,0.0058
2013-10-21,2053.01,37238899810204,2334828955533,19891182367,7617906395228,-0.0049,0.0084,0.0474,-0.0005,0.0003
2013-10-22,2056.12,37272328737028,2347557622683,20973723417,7662011000089,0.0009,0.0055,0.0544,0.0058,0.0015
2013-10-23,2035.75,36948671530652,2363347783470,20226072024,7936548906460,-0.0087,0.0067,-0.0356,0.0358,-0.0099
2013-10-24,2046.69,37414331513790,2375300078773,18872821952,7670251451325,0.0126,0.0051,-0.0669,-0.0336,0.0054
2013-10-25,2034.39,36762027722179,2380291661607,18096735580,7714480655720,-0.0174,0.0021,-0.0411,0.0058,-0.0060
2013-10-28,2048.14,37153345136130,2395057291682,18049307417,7661107626704,0.0106,0.0062,-0.0026,-0.0069,0.0068
2013-10-29,2051.76,37641669715645,2409514795327,16957415510,7633039970447,0.0131,0.0060,-0.0605,-0.0037,0.0018
2013-10-30,2059.58,37832368379673,2424768898244,17177845373,7654705369783,0.0051,0.0063,0.0130,0.0028,0.0038
2013-10-31,2030.09,37360772614561,2417032774160,17707142014,7672545707251,-0.0125,-0.0032,0.0308,0.0023,-0.0143
2013-11-01,2039.42,37255835013853,2418849462458,17313359647,7669670251445,-0.0028,0.0008,-0.0222,-0.0004,0.0046
2013-11-04,2025.17,36862866533381,2419437591290,15875901506,7700291194934,-0.0105,0.0002,-0.0830,0.0040,-0.0070
2013-11-05,2013.93,36695829209026,2411406666811,16849234130,7691167377486,-0.0045,-0.0033,0.0613,-0.0012,-0.0056
2013-11-06,2013.67,36764826042907,2428660641802,15674861055,7726011385085,0.0019,0.0072,-0.0697,0.0045,-0.0001
2013-11-07,2004.04,36672842856914,2443113009647,14716881686,7695186183817,-0.0025,0.0060,-0.0611,-0.0040,-0.0048
2013-11-08,1984.87,36148098620517,2450992710987,14667622229,7787372918950,-0.0143,0.0032,-0.0033,0.0120,-0.0096
2013-11-11,1977.3,36381492777729,2462319895931,15493302049,7774899359701,0.0065,0.0046,0.0563,-0.0016,-0.0038
2013-11-12,1995.48,36901922921800,2455847823882,12713529354,7768301789290,0.0143,-0.0026,-0.1794,-0.0008,0.0092
2013-11-13,1963.56,36097632127369,2426093989772,16064975434,7801999022716,-0.0218,-0.0121,0.2636,0.0043,-0.0160
2013-11-14,1967.56,36512700744599,2414240355224,18514284389,7752115955949,0.0115,-0.0049,0.1525,-0.0064,0.0020
2013-11-15,2005.64,37278493187636,2419906105439,19284806182,7742950828127,0.0210,0.0023,0.0416,-0.0012,0.0194
2013-11-18,2010.81,37152043117013,2430632660138,17967609806,7730364396308,-0.0034,0.0044,-0.0683,-0.0016,0.0026
2013-11-19,2031.64,36994012368203,2425318840526,18665389587,7692977244679,-0.0043,-0.0022,0.0388,-0.0048,0.0104
2013-11-20,2017.24,37125295059434,2411942572848,18656333219,7736820178791,0.0035,-0.0055,-0.0005,0.0057,-0.0071
2013-11-21,1993.78,36731193537262,2381115813218,16490800012,7742759421113,-0.0106,-0.0128,-0.1161,0.0008,-0.0116
2013-11-22,2006.23,36914882322660,2385125621251,16058134403,7737574708890,0.0050,0.0017,-0.0262,-0.0007,0.0062
2013-11-25,2015.98,37105158038045,2396674012594,16202091073,7760544631744,0.0052,0.0048,0.0090,0.0030,0.0049
2013-11-26,2022.64,37014564087782,2388534033335,17264926000,7807748926663,-0.0024,-0.0034,0.0656,0.0061,0.0033
2013-11-27,2028.81,36995507930766,2380766120549,18075383770,7795823832261,-0.0005,-0.0033,0.0469,-0.0015,0.0031
2013-11-28,2045.77,37457513097631,2383537365763,18845504598,7797861054486,0.0125,0.0012,0.0426,0.0003,0.0084
2013-11-29,2044.87,37502698915446,2388188532480,19604380396,7789307987754,0.0012,0.0020,0.0403,-0.0011,-0.0004
2013-12-02,2030.78,37569879063408,2371077780715,20218941766,7817161806542,0.0018,-0.0072,0.0313,0.0036,-0.0069
2013-12-03,2009.36,36772230415669,2363559863769,20767583207,7843646072533,-0.0212,-0.0032,0.0271,0.0034,-0.0105
2013-12-04,1986.8,36069021142039,2386328703818,20511468041,7855301656434,-0.0191,0.0096,-0.0123,0.0015,-0.0112
2013-12-05,1984.77,36000453508513,2399042781792,18780879705,7881488989723,-0.0019,0.0053,-0.0844,0.0033,-0.0010
2013-12-06,1980.41,35468513824539,2425456155296,18579586195,7893444430021,-0.0148,0.0110,-0.0107,0.0015,-0.0022
2013-12-09,2000.38,35818376499285,2443297281444,17989116112,7926425517586,0.0099,0.0074,-0.0318,0.0042,0.0101
2013-12-10,1993.45,35405330633755,2435054728662,18815505205,7951864763016,-0.0115,-0.0034,0.0459,0.0032,-0.0035
2013-12-11,1977.97,35196269849341,2416984411478,20410720037,7931363990836,-0.0059,-0.0074,0.0848,-0.0026,-0.0078
2013-12-12,1967.93,35432168477149,2403087682296,20358958529,7940307312245,0.0067,-0.0057,-0.0025,0.0011,-0.0051
2013-12-13,1962.91,35299512482601,2400844722120,19875502918,7954285704816,-0.0037,-0.0009,-0.0237,0.0018,-0.0026
2013-12-16,1961.15,35073144047172,2432354482848,19029650442,8005483900643,-0.0064,0.0131,-0.0426,0.0064,-0.0009
2013-12-17,1965.74,35032131894418,2430716372076,19561516783,7990097818855,-0.0012,-0.0007,0.0279,-0.0019,0.0023
2013-12-18,1974.63,34754294223442,2412273418556,20458614877,8016325890535,-0.0079,-0.0076,0.0459,0.0033,0.0045
2013-12-19,1975.65,34551394486639,2389601909277,19916186782,7951108923656,-0.0058,-0.0094,-0.0265,-0.0081,0.0005
2013-12-20,1983.35,34475223083426,2386133044858,19294007644,7978321870240,-0.0022,-0.0015,-0.0312,0.0034,0.0039
2013-12-23,1996.89,34422511205826,2360484418940,19872934787,7945888735877,-0.0015,-0.0107,0.0300,-0.0041,0.0068
2013-12-24,2001.59,33200643632375,2350628175264,19327734184,7875867027893,-0.0355,-0.0042,-0.0274,-0.0088,0.0024
2013-12-26,1999.3,32253321029151,2354293563923,19744524866,7825590998146,-0.0285,0.0016,0.0216,-0.0064,-0.0011
2013-12-27,2002.28,31268939257939,2337103197331,21083369941,7744609920768,-0.0305,-0.0073,0.0678,-0.0103,0.0015
2013-12-30,2011.34,30989662438106,2300591493398,19906257039,7732917953777,-0.0089,-0.0156,-0.0558,-0.0015,0.0045
2014-01-02,1967.19,31713063106494,2289814636080,21086896995,7739902735818,0.0233,-0.0047,0.0593,0.0009,-0.0220
2014-01-03,1946.14,32390992524156,2268402306994,22296051608,7789908727726,0.0214,-0.0094,0.0573,0.0065,-0.0107
2014-01-06,1953.28,33663975791546,2303167876714,22226448380,7789216239774,0.0393,0.0153,-0.0031,-0.0001,0.0037
2014-01-07,1959.44,35064567716744,2334331876659,20702651691,7817966799332,0.0416,0.0135,-0.0686,0.0037,0.0032
2014-01-08,1958.96,35444006304151,2332819488730,22478204193,7800961933483,0.0108,-0.0006,0.0858,-0.0022,-0.0002
2014-01-09,1946.11,35529229406624,2330593510032,22485820417,7831320209786,0.0024,-0.0010,0.0003,0.0039,-0.0066
2014-01-10,1938.54,35586379745402,2329774731141,22520332532,7842120955798,0.0016,-0.0004,0.0015,0.0014,-0.0039
2014-01-13,1948.92,35895741168051,2357622360736,21068603200,7862054600385,0.0087,0.0120,-0.0645,0.0025,0.0054
2014-01-14,1946.07,36079710855504,2382262341831,20166820264,7880760596920,0.0051,0.0105,-0.0428,0.0024,-0.0015
2014-01-15,1953.28,36424155963072,2391342547736,20453618709,7894994885083,0.0095,0.0038,0.0142,0.0018,0.0037
2014-01-16,1957.32,36479594427444,2396545633857,20005640635,7908701005682,0.0015,0.0022,-0.0219,0.0017,0.0021
2014-01-17,1944.48,36053763730222,2407381843444,18939028937,7895011195348,-0.0117,0.0045,-0.0533,-0.0017,-0.0066
2014-01-20,1953.78,36216250202173,2399678353321,19841699044,7890556031708,0.0045,-0.0032,0.0477,-0.0006,0.0048
2014-01-21,1963.89,36472362626944,2408560751787,19285506387,7897749622617,0.0071,0.0037,-0.0280,0.0009,0.0052
2014-01-22,1970.42,36571641008254,2406441194350,19085704957,7920657111128,0.0027,-0.0009,-0.0104,0.0029,0.0033
2014-01-23,1947.59,36263253636428,2413734195061,18998194574,7931443327264,-0.0084,0.0030,-0.0046,0.0014,-0.0116
2014-01-24,1940.56,36522856061652,2401060684553,18496934664,8082378754320,0.0072,-0.0053,-0.0264,0.0190,-0.0036
2014-01-27,1910.34,36075447545361,2420666239045,18167301019,8018917454843,-0.0123,0.0082,-0.0178,-0.0079,-0.0156
2014-01-28,1916.93,36348155385541,2423037361376,15220370464,8035330237338,0.0076,0.0010,-0.1622,0.0020,0.0034
2014-01-29,1941.15,36935288074854,2409653137750,14235814802,8013230266223,0.0162,-0.0055,-0.0647,-0.0028,0.0126
2014-02-03,1919.96,36418138322170,2393285239987,14384759718,8018289479102,-0.0140,-0.0068,0.0105,0.0006,-0.0109
2014-02-04,1886.85,35963171721635,2357296256504,16237866864,8021041043340,-0.0125,-0.0150,0.1288,0.0003,-0.0172
2014-02-05,1891.32,36770023690193,2390190781554,16147121491,8052763449288,0.0224,0.0140,-0.0056,0.0040,0.0024
2014-02-06,1907.89,37123154311950,2420252083323,13375630594,8063921811913,0.0096,0.0126,-0.1716,0.0014,0.0088
2014-02-07,1922.5,37009956530653,2395810324844,15504722610,8048149548307,-0.0030,-0.0101,0.1592,-0.0020,0.0077
2014-02-10,1923.3,36937323156879,2380229409402,18212362081,8066781253280,-0.0020,-0.0065,0.1746,0.0023,0.0004
2014-02-11,1932.06,37242437877977,2375817791049,19129222649,8020968963862,0.0083,-0.0019,0.0503,-0.0057,0.0046
2014-02-12,1935.84,37269368423109,2386995046267,19813273149,8020057396354,0.0007,0.0047,0.0358,-0.0001,0.0020
2014-02-13,1926.96,37162601560704,2393608673427,19505547934,8030343349976,-0.0029,0.0028,-0.0155,0.0013,-0.0046
2014-02-14,1940.28,37405188120602,2407095136923,19831721773,8026096784996,0.0065,0.0056,0.0167,-0.0005,0.0069
2014-02-17,1946.36,37806176452478,2409909338222,20493244197,8099950914347,0.0107,0.0012,0.0334,0.0092,0.0031
2014-02-18,1946.91,37548919097092,2408725239217,19774626598,8106424829725,-0.0068,-0.0005,-0.0351,0.0008,0.0003
2014-02-19,1942.93,37743674641820,2410224411748,20003263268,8108336393952,0.0052,0.0006,0.0116,0.0002,-0.0020
2014-02-20,1930.57,37596401771269,2418607482834,19512365548,8137227690804,-0.0039,0.0035,-0.0245,0.0036,-0.0064
2014-02-21,1957.83,38415443723578,2433190777090,19511076564,8113111550685,0.0218,0.0060,-0.0001,-0.0030,0.0141
2014-02-24,1949.05,38249040597625,2447773686495,17660313197,8160146510167,-0.0043,0.0060,-0.0949,0.0058,-0.0045
2014-02-25,1964.86,38647285424902,2439050211300,17960989424,8149798673512,0.0104,-0.0036,0.0170,-0.0013,0.0081
2014-02-26,1970.77,39000208305725,2445548106365,18038038734,8167190331765,0.0091,0.0027,0.0043,0.0021,0.0030
2014-02-27,1978.43,39107104455023,2439029081855,19160782205,8159914415373,0.0027,-0.0027,0.0622,-0.0009,0.0039
2014-02-28,1979.99,39098187621252,2433875343021,20518725846,8168123596557,-0.0002,-0.0021,0.0709,0.0010,0.0008
2014-03-03,1964.69,39168045536162,2425067020374,20991523630,8152136538411,0.0018,-0.0036,0.0230,-0.0020,-0.0077
2014-03-04,1954.11,39171876506321,2417619433962,20191223697,8204130573108,0.0001,-0.0031,-0.0381,0.0064,-0.0054
2014-03-05,1971.24,39926815610376,2428718561747,20006691951,8206627275157,0.0193,0.0046,-0.0091,0.0003,0.0088
2014-03-06,1975.62,40329706113186,2460321762261,19881988700,8209494067033,0.0101,0.0130,-0.0062,0.0003,0.0022
2014-03-07,1974.68,40320413916295,2463391731590,20231085952,8196841337834,-0.0002,0.0012,0.0176,-0.0015,-0.0005
2014-03-10,1954.42,40125743763215,2465027087514,19919624002,8203402135665,-0.0048,0.0007,-0.0154,0.0008,-0.0103
2014-03-11,1963.87,40456502124859,2467079508682,19984074178,8263587016248,0.0082,0.0008,0.0032,0.0073,0.0048
2014-03-12,1932.54,39772439400926,2507277204106,19201977043,8246136407520,-0.0169,0.0163,-0.0391,-0.0021,-0.0160
2014-03-13,1934.38,40367636999203,2531646739193,19107775046,8241901811394,0.0150,0.0097,-0.0049,-0.0005,0.0010
2014-03-14,1919.9,40341581810891,2579853665126,19007645170,8302246946356,-0.0006,0.0190,-0.0052,0.0073,-0.0075
2014-03-17,1927.53,40666932929168,2611098371632,18110970296,8331732627782,0.0081,0.0121,-0.0472,0.0036,0.0040
2014-03-18,1940.21,41151244300638,2621689859535,17184914699,8314952424126,0.0119,0.0041,-0.0511,-0.0020,0.0066
2014-03-19,1937.68,41084036307764,2611908795832,16334175501,8329332542382,-0.0016,-0.0037,-0.0495,0.0017,-0.0013
2014-03-20,1919.52,40540600705413,2610452907845,16889702862,8349097067561,-0.0132,-0.0006,0.0340,0.0024,-0.0094
2014-03-21,1934.94,40730851675342,2599784021113,17689797167,8346273709960,0.0047,-0.0041,0.0474,-0.0003,0.0080
2014-03-24,1945.55,41453365480640,2620332809364,17389549770,8380104309238,0.0177,0.0079,-0.0170,0.0041,0.0055
2014-03-25,1941.25,41304047300023,2618372162540,18134452397,8392779862473,-0.0036,-0.0007,0.0428,0.0015,-0.0022
2014-03-26,1964.31,41700956050852,2607841790914,17780912134,8389013956270,0.0096,-0.0040,-0.0195,-0.0004,0.0119
2014-03-27,1977.97,41984420887333,2593905875634,17462927817,8380622674781,0.0068,-0.0053,-0.0179,-0.0010,0.0070
2014-03-28,1981,41547561611174,2566144539350,18499932956,8388215815995,-0.0104,-0.0107,0.0594,0.0009,0.0015
2014-03-31,1985.61,42019425104378,2554082607512,17541766940,8434707341675,0.0114,-0.0047,-0.0518,0.0055,0.0023
2014-04-01,1991.98,42321775872467,2540671350180,17697607983,8421582179307,0.0072,-0.0053,0.0089,-0.0016,0.0032
2014-04-02,1997.25,42471946143655,2523735105865,17767072759,8431592598271,0.0035,-0.0067,0.0039,0.0012,0.0026
2014-04-03,1993.7,42402299431613,2511212976327,18117645898,8446241053753,-0.0016,-0.0050,0.0197,0.0017,-0.0018
2014-04-04,1988.09,42261655824609,2512892122521,17938963700,8419184671018,-0.0033,0.0007,-0.0099,-0.0032,-0.0028
2014-04-07,1989.7,42429921944059,2525612574930,17633270135,8443628297233,0.0040,0.0051,-0.0170,0.0029,0.0008
2014-04-08,1993.03,42428846144480,2521236110888,17290165349,8428684959949,-0.0000,-0.0017,-0.0195,-0.0018,0.0017
2014-04-09,1998.95,42732200642789,2525759502070,16091415829,8447526318133,0.0071,0.0018,-0.0693,0.0022,0.0030
2014-04-10,2008.61,42440592898480,2538605141057,16256128439,8548988629106,-0.0068,0.0051,0.0102,0.0120,0.0048
2014-04-11,1997.44,42039425864307,2510326037141,15856701675,8424717851587,-0.0095,-0.0111,-0.0246,-0.0145,-0.0056
2014-04-14,1997.02,41982468754384,2501318860670,15573045608,8450756896554,-0.0014,-0.0036,-0.0179,0.0031,-0.0002
2014-04-15,1992.27,41772256249556,2508709684130,14824856266,8464175796602,-0.0050,0.0030,-0.0480,0.0016,-0.0024
2014-04-16,1992.21,41691254608184,2512901919930,14470215506,8457442054195,-0.0019,0.0017,-0.0239,-0.0008,-0.0000
2014-04-17,1992.05,41614543651631,2533278114186,13839186013,8503275325617,-0.0018,0.0081,-0.0436,0.0054,-0.0001
2014-04-18,2004.28,41846306438377,2558030452366,13437078545,8500490921299,0.0056,0.0098,-0.0291,-0.0003,0.0061
2014-04-21,1999.22,41455135707641,2551417764066,13908447680,8496468806328,-0.0093,-0.0026,0.0351,-0.0005,-0.0025
2014-04-22,2004.22,41352370469630,2533138203822,14378037305,8477072328003,-0.0025,-0.0072,0.0338,-0.0023,0.0025
2014-04-23,2000.37,41423982841509,2540512380663,14418303233,8518133080388,0.0017,0.0029,0.0028,0.0048,-0.0019
2014-04-24,1998.34,41215926309090,2539829756119,15053433186,8534178062671,-0.0050,-0.0003,0.0441,0.0019,-0.0010
2014-04-25,1971.66,40918465225522,2536831594638,15149225175,8571013026953,-0.0072,-0.0012,0.0064,0.0043,-0.0134
2014-04-28,1969.26,40891125188335,2546334361117,14605409673,8584144429012,-0.0007,0.0037,-0.0359,0.0015,-0.0012
2014-04-29,1964.77,41059198599049,2550773506589,13955521406,8596158575594,0.0041,0.0017,-0.0445,0.0014,-0.0023
2014-04-30,1961.79,41001932106388,2553272282334,12516577755,8592272906603,-0.0014,0.0010,-0.1031,-0.0005,-0.0015
2014-05-02,1959.44,40820989444268,2550083323664,12414459515,8615137558307,-0.0044,-0.0012,-0.0082,0.0027,-0.0012
2014-05-07,1939.88,40323690534000,2534658494370,13753094848,8649850610666,-0.0122,-0.0060,0.1078,0.0040,-0.0100
2014-05-08,1950.6,40735465946808,2532822909078,13285983488,8899837687389,0.0102,-0.0007,-0.0340,0.0289,0.0055
2014-05-09,1956.55,40797476241953,2548561254373,12870249810,8814217864309,0.0015,0.0062,-0.0313,-0.0096,0.0031
2014-05-12,1964.94,40806957153191,2568396310870,12334419828,8623323235509,0.0002,0.0078,-0.0416,-0.0217,0.0043
2014-05-13,1982.93,41051663118657,2561621734069,12135095750,8611329246505,0.0060,-0.0026,-0.0162,-0.0014,0.0092
2014-05-14,2010.83,41532384142996,2569486955774,11340059210,8582050449495,0.0117,0.0031,-0.0655,-0.0034,0.0141
2014-05-15,2010.2,41355445988238,2541403051290,13808313810,8549280896607,-0.0043,-0.0109,0.2177,-0.0038,-0.0003
2014-05-16,2013.44,41667758061339,2515209650587,13484622589,8542693697180,0.0076,-0.0103,-0.0234,-0.0008,0.0016
2014-05-19,2015.14,41401771571041,2509281080352,13590860243,8563705359447,-0.0064,-0.0024,0.0079,0.0025,0.0008
2014-05-20,2011.26,41411295718950,2528744989327,13232998982,8553857872072,0.0002,0.0078,-0.0263,-0.0011,-0.0019
2014-05-21,2008.33,41378801588638,2535878869034,12265911514,8561648933837,-0.0008,0.0028,-0.0731,0.0009,-0.0015
2014-05-22,2015.59,41834409669348,2541423902561,12338181581,8545481607423,0.0110,0.0022,0.0059,-0.0019,0.0036
2014-05-23,2017.17,41930090223827,2544238266438,12678914992,8522460751248,0.0023,0.0011,0.0276,-0.0027,0.0008
2014-05-26,2010.35,41601111914855,2530477098866,12831447712,8517417716557,-0.0078,-0.0054,0.0120,-0.0006,-0.0034
2014-05-27,1997.63,41181707275376,2528782481751,13039518393,8563681482660,-0.0101,-0.0007,0.0162,0.0054,-0.0063
2014-05-28,2017.06,41504280117392,2531050107068,12740934294,8588633031357,0.0078,0.0009,-0.0229,0.0029,0.0097
2014-05-29,2012.26,41231257790936,2541104750386,12734863013,8706633531433,-0.0066,0.0040,-0.0005,0.0137,-0.0024
2014-05-30,1994.96,40864062731637,2531604639517,13191920900,8629733370350,-0.0089,-0.0037,0.0359,-0.0088,-0.0086
2014-06-02,2002,41070803317882,2537994754195,11857558233,8657467195526,0.0051,0.0025,-0.1011,0.0032,0.0035
2014-06-03,2008.56,40950348476285,2527055513442,12800127138,8670581808753,-0.0029,-0.0043,0.0795,0.0015,0.0033
2014-06-05,1995.48,40751364069711,2503583469471,12819145258,8656835086928,-0.0049,-0.0093,0.0015,-0.0016,-0.0065
2014-06-09,1990.04,40898288099866,2497731617594,13389256152,8649562780149,0.0036,-0.0023,0.0445,-0.0008,-0.0027
2014-06-10,2011.8,41275601894138,2492697351688,13214786719,8642728561603,0.0092,-0.0020,-0.0130,-0.0008,0.0109
2014-06-11,2014.67,41078772802183,2487841054037,12960607648,8623944262156,-0.0048,-0.0019,-0.0192,-0.0022,0.0014
2014-06-12,2011.65,41004299746488,2479638756124,14159135571,8607531702414,-0.0018,-0.0033,0.0925,-0.0019,-0.0015
2014-06-13,1990.85,40642569816632,2474478623948,14366868922,8612106796494,-0.0088,-0.0021,0.0147,0.0005,-0.0103
2014-06-16,1993.59,41303989306016,2494883242626,14275136852,8651497861283,0.0163,0.0082,-0.0064,0.0046,0.0014
2014-06-17,2001.55,41361515591071,2523530987663,13689900941,8708488213500,0.0014,0.0115,-0.0410,0.0066,0.0040
2014-06-18,1989.49,41108526260271,2525595619786,14191041401,8703129686345,-0.0061,0.0008,0.0366,-0.0006,-0.0060
2014-06-19,1992.03,41408929218942,2525007266812,13837593875,8698512849820,0.0073,-0.0002,-0.0249,-0.0005,0.0013
2014-06-20,1968.07,41092587573310,2534596347081,13875208705,8729450357839,-0.0076,0.0038,0.0027,0.0036,-0.0120
2014-06-23,1974.92,41426300682203,2537757264973,13832472889,8732289412333,0.0081,0.0012,-0.0031,0.0003,0.0035
2014-06-24,1994.35,41054586403751,2563890880939,13333756604,8737654471529,-0.0090,0.0103,-0.0361,0.0006,0.0098
2014-06-25,1981.77,40040093947842,2545109230338,14152637131,8740977236753,-0.0247,-0.0073,0.0614,0.0004,-0.0063
2014-06-26,1995.05,40384933807382,2520319334511,14466031333,8722429486288,0.0086,-0.0097,0.0221,-0.0021,0.0067
2014-06-27,1988.51,40173853543403,2509793997706,14761130393,8726480802405,-0.0052,-0.0042,0.0204,0.0005,-0.0033
2014-06-30,2002.21,40259131286223,2487387490803,15842568223,8767901459581,0.0021,-0.0089,0.0733,0.0047,0.0069
2014-07-01,1999,40297781454546,2478075889327,15104426936,8392492581710,0.0010,-0.0037,-0.0466,-0.0428,-0.0016
2014-07-02,2015.28,41706295799425,2448226124293,15846048431,8402016957830,0.0350,-0.0120,0.0491,0.0011,0.0081
2014-07-03,2010.97,41352448050477,2474227098068,15799667993,8414763484246,-0.0085,0.0106,-0.0029,0.0015,-0.0021
2014-07-04,2009.66,41422845061815,2468953108836,15814511839,8400010093326,0.0017,-0.0021,0.0009,-0.0018,-0.0007
2014-07-07,2005.12,41247025796073,2480395164106,15296927206,8437891007534,-0.0042,0.0046,-0.0327,0.0045,-0.0023
2014-07-08,2006.66,41342588255348,2483110917304,14642878235,8442218444833,0.0023,0.0011,-0.0428,0.0005,0.0008
2014-07-09,2000.5,41399947733693,2498200603076,14980090331,8477396750212,0.0014,0.0061,0.0230,0.0042,-0.0031
2014-07-10,2002.84,41042017872025,2513738658819,14701931403,8516741454252,-0.0086,0.0062,-0.0186,0.0046,0.0012
2014-07-11,1988.74,40577949156065,2540910594299,13488022677,8522673624457,-0.0113,0.0108,-0.0826,0.0007,-0.0070
2014-07-14,1993.88,40759850583290,2559587144910,13425551881,8498234551593,0.0045,0.0074,-0.0046,-0.0029,0.0026
2014-07-15,2012.72,40739966784866,2578508251757,12718030155,8557504370734,-0.0005,0.0074,-0.0527,0.0070,0.0094
2014-07-16,2013.48,40699007940169,2585438392131,12754094153,8557545891378,-0.0010,0.0027,0.0028,0.0000,0.0004
2014-07-17,2020.9,40929155873963,2585025187475,12111740501,8546581727902,0.0057,-0.0002,-0.0504,-0.0013,0.0037
2014-07-18,2019.42,40788214780466,2587210011134,11692405591,8567719217898,-0.0034,0.0008,-0.0346,0.0025,-0.0007
2014-07-21,2018.5,40751663250787,2583533975835,12155419252,8556785965444,-0.0009,-0.0014,0.0396,-0.0013,-0.0005
2014-07-22,2028.93,40872367687552,2592375046876,11726930300,8586581017673,0.0030,0.0034,-0.0353,0.0035,0.0052
2014-07-23,2028.32,40809511752329,2602973937173,11157493687,8606410654044,-0.0015,0.0041,-0.0486,0.0023,-0.0003
